timestamp,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_x,gaze_y,target_x,target_y,target_x_ratio,target_y_ratio,screen_width,screen_height,is_synthetic
1755779710650,0.46582,0.53423,0.55444,0.53868,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710666,0.46597,0.53482,0.55428,0.53919,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710682,0.46612,0.53463,0.55440,0.53907,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710697,0.46594,0.53477,0.55433,0.53893,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710714,0.46595,0.53471,0.55431,0.53895,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710730,0.46669,0.53464,0.55521,0.53934,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710746,0.46675,0.53423,0.55516,0.53953,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710761,0.46665,0.53446,0.55507,0.53916,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710777,0.46662,0.53471,0.55509,0.53921,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710793,0.46663,0.53475,0.55524,0.53940,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710814,0.46658,0.53418,0.55503,0.53936,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710829,0.46683,0.53458,0.55498,0.53940,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710844,0.46680,0.53440,0.55501,0.53945,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710860,0.46682,0.53447,0.55504,0.53929,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710876,0.46681,0.53436,0.55494,0.53925,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710890,0.46675,0.53440,0.55500,0.53930,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710904,0.46673,0.53449,0.55504,0.53926,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710920,0.46670,0.53428,0.55499,0.53925,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710934,0.46653,0.53500,0.55509,0.53932,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710949,0.46675,0.53485,0.55515,0.53920,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710963,0.46646,0.53489,0.55508,0.53906,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710978,0.46660,0.53491,0.55506,0.53927,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779710992,0.46656,0.53482,0.55506,0.53904,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711009,0.46658,0.53472,0.55505,0.53928,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711024,0.46609,0.53501,0.55485,0.53938,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711038,0.46616,0.53515,0.55476,0.53980,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711053,0.46618,0.53512,0.55479,0.53963,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711067,0.46621,0.53513,0.55478,0.53992,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711082,0.46624,0.53509,0.55485,0.53974,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711097,0.46622,0.53508,0.55473,0.53972,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711113,0.46624,0.53507,0.55485,0.53985,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711127,0.46615,0.53569,0.55512,0.54036,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711141,0.46622,0.53572,0.55497,0.54098,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711155,0.46603,0.53590,0.55501,0.54083,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711169,0.46608,0.53581,0.55493,0.54093,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711184,0.46613,0.53592,0.55493,0.54078,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711198,0.46620,0.53586,0.55498,0.54078,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711213,0.46669,0.53578,0.55534,0.54095,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711228,0.46656,0.53562,0.55537,0.54075,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711242,0.46678,0.53558,0.55532,0.54083,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711257,0.46668,0.53561,0.55542,0.54073,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711272,0.46669,0.53556,0.55529,0.54081,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711286,0.46671,0.53566,0.55538,0.54077,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711301,0.46664,0.53566,0.55530,0.54091,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711319,0.46675,0.53552,0.55532,0.54077,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711334,0.46704,0.53611,0.55547,0.54115,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711350,0.46696,0.53615,0.55551,0.54098,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711365,0.46699,0.53624,0.55554,0.54093,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711382,0.46702,0.53629,0.55559,0.54092,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711398,0.46694,0.53607,0.55558,0.54111,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711415,0.46699,0.53610,0.55557,0.54093,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711432,0.46705,0.53568,0.55559,0.54092,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711448,0.46704,0.53570,0.55556,0.54079,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711465,0.46681,0.53558,0.55569,0.54089,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711482,0.46680,0.53575,0.55572,0.54094,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711499,0.46671,0.53558,0.55574,0.54084,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711517,0.46671,0.53553,0.55571,0.54086,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711535,0.46615,0.53574,0.55515,0.54067,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711551,0.46627,0.53602,0.55528,0.54061,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711568,0.46614,0.53596,0.55515,0.54055,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711586,0.46621,0.53607,0.55529,0.54081,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711605,0.46614,0.53593,0.55517,0.54066,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711624,0.46596,0.53672,0.55518,0.54113,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711642,0.46611,0.53685,0.55523,0.54126,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711660,0.46616,0.53683,0.55514,0.54143,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711679,0.46634,0.53697,0.55509,0.54141,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711697,0.46629,0.53691,0.55506,0.54156,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711715,0.46631,0.53687,0.55507,0.54146,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711733,0.46564,0.53690,0.55483,0.54191,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711751,0.46566,0.53676,0.55494,0.54164,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711770,0.46556,0.53659,0.55495,0.54201,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711790,0.46552,0.53649,0.55501,0.54199,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711810,0.46557,0.53668,0.55505,0.54193,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711829,0.46580,0.53655,0.55500,0.54177,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711848,0.46636,0.53668,0.55505,0.54141,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711867,0.46620,0.53696,0.55506,0.54175,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711886,0.46616,0.53668,0.55500,0.54187,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711905,0.46631,0.53649,0.55508,0.54181,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779711926,0.46651,0.53648,0.55527,0.54194,209,128,208.86012781716022,127.70501060629071,0.13598,0.17494,1536,730,0
1755779712481,0.46467,0.53496,0.55371,0.54076,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712500,0.46465,0.53493,0.55368,0.54073,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712521,0.46468,0.53485,0.55371,0.54079,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712541,0.46458,0.53426,0.55374,0.54007,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712561,0.46489,0.53424,0.55376,0.53963,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712578,0.46466,0.53427,0.55378,0.53974,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712593,0.46470,0.53422,0.55376,0.53962,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712609,0.46461,0.53407,0.55378,0.53974,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712625,0.46463,0.53389,0.55354,0.53914,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712639,0.46467,0.53397,0.55375,0.53979,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712655,0.46467,0.53400,0.55376,0.54002,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712670,0.46467,0.53383,0.55380,0.53999,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712685,0.46470,0.53384,0.55376,0.53965,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712701,0.46472,0.53386,0.55378,0.53968,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712717,0.46496,0.53363,0.55370,0.53963,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712732,0.46510,0.53361,0.55377,0.53980,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712748,0.46503,0.53376,0.55378,0.53975,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712763,0.46495,0.53369,0.55371,0.53961,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712779,0.46497,0.53361,0.55384,0.53982,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712794,0.46507,0.53372,0.55381,0.53971,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712811,0.46510,0.53406,0.55401,0.54013,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712827,0.46494,0.53440,0.55402,0.54011,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712843,0.46501,0.53430,0.55409,0.54030,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712859,0.46497,0.53412,0.55398,0.54006,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712875,0.46488,0.53450,0.55417,0.54025,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712894,0.46506,0.53438,0.55395,0.54010,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712910,0.46521,0.53347,0.55447,0.53994,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712926,0.46535,0.53335,0.55431,0.53943,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712943,0.46550,0.53318,0.55441,0.53978,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712959,0.46537,0.53340,0.55429,0.53927,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712975,0.46569,0.53326,0.55432,0.53972,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779712991,0.46529,0.53316,0.55427,0.53911,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713009,0.46574,0.53321,0.55435,0.53980,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713024,0.46556,0.53335,0.55440,0.53929,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713040,0.46530,0.53342,0.55444,0.53991,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713056,0.46539,0.53337,0.55442,0.53925,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713072,0.46541,0.53334,0.55430,0.53947,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713087,0.46541,0.53370,0.55456,0.53904,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713106,0.46559,0.53358,0.55414,0.53928,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713121,0.46512,0.53311,0.55408,0.53899,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713136,0.46531,0.53324,0.55441,0.53882,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713152,0.46536,0.53321,0.55430,0.53866,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713168,0.46517,0.53310,0.55413,0.53864,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713182,0.46521,0.53314,0.55422,0.53890,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713197,0.46510,0.53308,0.55434,0.53857,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713212,0.46522,0.53261,0.55404,0.53882,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713226,0.46536,0.53265,0.55436,0.53895,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713240,0.46533,0.53281,0.55416,0.53875,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713255,0.46543,0.53264,0.55428,0.53879,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713269,0.46534,0.53262,0.55406,0.53896,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713283,0.46541,0.53287,0.55425,0.53895,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713298,0.46533,0.53262,0.55406,0.53876,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713313,0.46485,0.53222,0.55449,0.53836,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713327,0.46512,0.53255,0.55418,0.53810,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713342,0.46509,0.53260,0.55404,0.53827,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713357,0.46509,0.53252,0.55404,0.53854,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713371,0.46504,0.53243,0.55412,0.53859,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713386,0.46505,0.53244,0.55404,0.53866,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713401,0.46498,0.53247,0.55411,0.53843,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713419,0.46511,0.53249,0.55410,0.53851,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713433,0.46487,0.53204,0.55402,0.53821,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713448,0.46493,0.53208,0.55403,0.53824,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713462,0.46504,0.53233,0.55398,0.53822,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713476,0.46500,0.53244,0.55400,0.53800,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713490,0.46488,0.53203,0.55401,0.53811,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713505,0.46497,0.53223,0.55406,0.53813,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713520,0.46481,0.53261,0.55400,0.53818,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713535,0.46482,0.53264,0.55382,0.53798,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713549,0.46478,0.53259,0.55386,0.53805,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713563,0.46476,0.53281,0.55377,0.53780,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713578,0.46480,0.53253,0.55395,0.53799,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713592,0.46476,0.53269,0.55379,0.53783,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713609,0.46480,0.53266,0.55386,0.53811,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713624,0.46486,0.53281,0.55363,0.53860,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713640,0.46465,0.53307,0.55364,0.53907,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713656,0.46459,0.53306,0.55366,0.53880,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713671,0.46468,0.53292,0.55377,0.53902,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713689,0.46481,0.53285,0.55361,0.53900,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713709,0.46477,0.53295,0.55362,0.53879,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713725,0.46485,0.53262,0.55392,0.53861,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713743,0.46496,0.53264,0.55383,0.53858,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713759,0.46483,0.53266,0.55380,0.53853,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713776,0.46501,0.53269,0.55391,0.53856,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713793,0.46498,0.53265,0.55379,0.53831,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713809,0.46497,0.53272,0.55381,0.53844,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713827,0.46495,0.53262,0.55382,0.53875,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713844,0.46492,0.53280,0.55386,0.53901,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713862,0.46487,0.53275,0.55377,0.53936,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713879,0.46493,0.53269,0.55377,0.53923,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713896,0.46494,0.53268,0.55378,0.53917,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713918,0.46503,0.53280,0.55380,0.53908,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713935,0.46470,0.53216,0.55369,0.53839,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713954,0.46493,0.53223,0.55351,0.53777,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713971,0.46493,0.53203,0.55355,0.53789,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779713988,0.46491,0.53221,0.55351,0.53794,399,15,399.36,14.6,0.26000,0.02000,1536,730,0
1755779714533,0.46734,0.53890,0.55561,0.54356,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714554,0.46731,0.53902,0.55556,0.54371,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714571,0.46730,0.53912,0.55553,0.54335,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714589,0.46737,0.53945,0.55549,0.54334,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714605,0.46764,0.53943,0.55553,0.54337,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714622,0.46687,0.53851,0.55535,0.54228,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714639,0.46719,0.53868,0.55476,0.54219,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714654,0.46741,0.53856,0.55480,0.54237,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714670,0.46733,0.53868,0.55482,0.54236,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714685,0.46738,0.53862,0.55474,0.54236,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714704,0.46728,0.53859,0.55475,0.54227,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714719,0.46679,0.53753,0.55450,0.54123,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714734,0.46650,0.53830,0.55458,0.54158,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714749,0.46657,0.53833,0.55465,0.54172,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714763,0.46686,0.53822,0.55451,0.54177,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714777,0.46684,0.53816,0.55455,0.54179,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714792,0.46659,0.53830,0.55455,0.54169,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714807,0.46687,0.53817,0.55458,0.54186,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714822,0.46666,0.53780,0.55437,0.54103,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714836,0.46697,0.53757,0.55444,0.54125,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714851,0.46690,0.53788,0.55443,0.54117,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714866,0.46684,0.53767,0.55448,0.54130,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714881,0.46678,0.53763,0.55440,0.54126,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714896,0.46680,0.53773,0.55442,0.54136,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714911,0.46645,0.53795,0.55431,0.54139,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714927,0.46627,0.53765,0.55446,0.54164,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714943,0.46619,0.53752,0.55445,0.54160,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714960,0.46611,0.53761,0.55443,0.54169,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714975,0.46607,0.53743,0.55441,0.54157,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779714991,0.46604,0.53752,0.55442,0.54146,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715011,0.46607,0.53744,0.55444,0.54158,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715027,0.46602,0.53787,0.55432,0.54136,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715044,0.46580,0.53742,0.55439,0.54144,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715061,0.46589,0.53728,0.55441,0.54143,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715079,0.46587,0.53717,0.55439,0.54141,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715099,0.46596,0.53729,0.55440,0.54152,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715119,0.46595,0.53733,0.55438,0.54156,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715138,0.46575,0.53770,0.55442,0.54154,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715157,0.46615,0.53786,0.55426,0.54159,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715177,0.46588,0.53783,0.55419,0.54165,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715196,0.46610,0.53789,0.55419,0.54176,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715217,0.46653,0.53862,0.55417,0.54220,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715237,0.46633,0.53824,0.55458,0.54260,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715257,0.46639,0.53794,0.55471,0.54219,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715278,0.46630,0.53811,0.55462,0.54242,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715301,0.46622,0.53794,0.55463,0.54233,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715322,0.46745,0.53804,0.55515,0.54230,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715344,0.46708,0.53809,0.55499,0.54203,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715367,0.46746,0.53784,0.55488,0.54199,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715391,0.46719,0.53808,0.55492,0.54207,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715414,0.46728,0.53809,0.55490,0.54200,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715436,0.46718,0.53824,0.55492,0.54203,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715459,0.46776,0.53803,0.55500,0.54225,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715482,0.46718,0.53839,0.55503,0.54227,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715508,0.46770,0.53819,0.55502,0.54216,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715532,0.46752,0.53775,0.55511,0.54182,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715558,0.46726,0.53743,0.55522,0.54168,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
1755779715584,0.46721,0.53765,0.55528,0.54157,72,478,72.45770493906568,477.68625478465765,0.04717,0.65436,1536,730,0
